State,Year,Crop,Area,Rain,Production
6,1998,74,3855,3616.7,3855
6,1998,47,350,3616.7,3500
6,1998,52,133,3616.7,5616
6,1998,89,90,3616.7,164
6,1999,30,2690,2316.6,5060
6,1999,39,11600,2316.6,19261
6,1999,91,2200,2316.6,2480
6,1999,50,450,2316.6,640
6,1999,35,120,2316.6,96
6,1999,7,400,2316.6,2815
6,1999,74,4000,2316.6,4200
6,1999,47,450,2316.6,4056
6,1999,48,755,2316.6,882
6,1999,52,140,2316.6,5900
6,1999,89,102,2316.6,164
6,2000,30,2740,2596.8,5253
6,2000,39,12310,2596.8,19500
6,2000,91,2220,2596.8,2500
6,2000,50,460,2596.8,665
6,2000,35,140,2596.8,138
6,2000,7,500,2596.8,4070
6,2000,74,4300,2596.8,4410
6,2000,47,500,2596.8,4270
6,2000,48,775,2596.8,800
6,2000,52,150,2596.8,6100
6,2000,89,120,2596.8,220
6,2001,30,800,2036,1000
6,2001,39,5400,2036,5000
6,2001,91,1390,2036,1080
6,2001,35,138,2036,160
6,2001,7,560,2036,4460
6,2001,74,4375,2036,4460
6,2001,47,530,2036,4400
6,2001,48,120,2036,100
6,2001,52,160,2036,6400
6,2001,89,150,2036,280
6,2002,30,2760,2389.2,5330
6,2002,39,12330,2389.2,26605
6,2002,91,2230,2389.2,2557
6,2002,50,470,2389.2,845
6,2002,35,140,2389.2,170
6,2002,7,580,2389.2,4820
6,2002,74,4375,2389.2,4470
6,2002,47,570,2389.2,4640
6,2002,48,820,2389.2,860
6,2002,52,160,2389.2,6500
6,2002,89,150,2389.2,300
6,2003,30,2718,2451.8,5350
6,2003,39,12100,2451.8,28000
6,2003,91,2170,2451.8,2658
6,2003,50,464,2451.8,910
6,2003,35,140,2451.8,155
6,2003,7,600,2451.8,4960
6,2003,74,4365,2451.8,4112
6,2003,47,620,2451.8,5090
6,2003,48,840,2451.8,910
6,2003,52,160,2451.8,6335
6,2003,89,150,2451.8,300
6,2004,30,2760,2545.7,5401
6,2004,39,12526,2545.7,17499
6,2004,91,2220,2545.7,2470
6,2004,50,500,2545.7,1000
6,2004,35,68,2545.7,88
6,2004,7,196,2545.7,4313
6,2004,74,129,2545.7,80
6,2004,47,520,2545.7,4163
6,2004,52,15,2545.7,150
6,2004,89,90,2545.7,224
6,2005,30,2845,2335.5,5570
6,2005,39,12800,2335.5,19535
6,2005,91,2220,2335.5,2740
6,2005,50,527,2335.5,1045
6,2005,35,173,2335.5,186
6,2005,7,657,2335.5,5778
6,2005,74,4456,2335.5,4173
6,2005,47,676,2335.5,4833
6,2005,52,160,2335.5,6500
6,2005,89,193,2335.5,386
6,2006,30,2883,2259.6,6444
6,2006,39,13137,2259.6,19729
6,2006,91,2220,2259.6,2740
6,2006,50,527,2259.6,1045
6,2006,35,173,2259.6,186
6,2006,7,657,2259.6,5778
6,2006,74,4556,2259.6,4173
6,2006,47,676,2259.6,4833
6,2006,52,160,2259.6,6500
6,2006,89,193,2259.6,386
6,2007,30,2900,3020.7,5348
6,2007,39,13000,3020.7,19799
6,2007,91,2220,3020.7,2528
6,2007,50,34,3020.7,67
6,2007,35,182,3020.7,180
6,2007,7,667,3020.7,5581
6,2007,74,4585,3020.7,3752
6,2007,47,685,3020.7,4899
6,2007,52,179,3020.7,7280
6,2007,89,193,3020.7,369
6,2008,30,2900,2244.4,6491
6,2008,39,13142,2244.4,19761
6,2008,91,2220,2244.4,2740
6,2008,50,74,2244.4,108
6,2008,35,182,2244.4,192
6,2008,7,672,2244.4,5625
6,2008,74,4585,2244.4,4200
6,2008,47,707,2244.4,5719
6,2008,52,195,2244.4,6619
6,2008,89,193,2244.4,386
6,2009,30,3089,1749.9,7908
6,2009,39,14147,1749.9,20775.33
6,2009,91,2220,1749.9,2740
6,2009,50,74,1749.9,108
6,2009,35,155,1749.9,171
6,2009,7,826,1749.9,8060
6,2009,74,14147,1749.9,31163
6,2009,47,707,1749.9,5719
6,2009,52,240,1749.9,9420
6,2009,89,193,1749.9,386
6,2010,30,3243,2855.7,8303
6,2010,39,15137,2855.7,24103
6,2010,91,2287,2855.7,2822
6,2010,50,538,2855.7,1067
6,2010,35,190,2855.7,209
6,2010,7,867,2855.7,8463
6,2010,74,4730,2855.7,4493
6,2010,47,742,2855.7,6105
6,2010,52,242,2855.7,9514
6,2010,89,193,2855.7,386
6,2011,30,3346,2193.7,8789
6,2011,39,15378,2193.7,26268
6,2011,91,2303,2193.7,3098
6,2011,50,538,2193.7,1181
6,2011,35,213,2193.7,246
6,2011,7,893,2193.7,8737
6,2011,74,4826,2193.7,5070
6,2011,47,787,2193.7,6815
6,2011,52,241,2193.7,9680
6,2011,89,197,2193.7,398
6,2012,30,4050,3440.3,8100
6,2012,39,16770,3440.3,27098
6,2012,91,2461,3440.3,3116
6,2012,50,5,3440.3,11
6,2012,35,214,3440.3,236
6,2012,7,988,3440.3,9049
6,2012,74,5075,3440.3,4784
6,2012,47,875,3440.3,5675
6,2012,52,95,3440.3,950
6,2012,89,204,3440.3,404
6,2013,30,4188,2042.9,8231
6,2013,39,16770,2042.9,27044
6,2013,91,2501,2042.9,3172
6,2013,50,10,2042.9,20
6,2013,35,225,2042.9,254
6,2013,7,1012,2042.9,9070
6,2013,74,5089,2042.9,4827
6,2013,47,930,2042.9,5975
6,2013,52,281,2042.9,10257
6,2013,89,214,2042.9,427
6,2014,30,4252,2403.2,8633
6,2014,39,16120,2403.2,27463
6,2014,91,2818,2403.2,3374
6,2014,50,103,2403.2,357
6,2014,35,236,2403.2,216
6,2014,7,1108,2403.2,9560
6,2014,74,5240,2403.2,4934
6,2014,47,944,2403.2,6054
6,2014,52,306,2403.2,10774
6,2014,89,223,2403.2,481
6,2002,30,1450,2389.2,1840
6,2002,39,6300,2389.2,7440
6,2002,91,500,2389.2,540
6,2002,50,15,2389.2,16
6,2002,35,60,2389.2,85
6,2002,7,20,2389.2,145
6,2002,74,380,2389.2,320
6,2002,47,215,2389.2,1540
6,2002,52,25,2389.2,330
6,2002,89,12,2389.2,85
6,2003,30,1350,2451.8,1714
6,2003,39,7434,2451.8,6375
6,2003,91,620,2451.8,676
6,2003,50,15,2451.8,16
6,2003,35,60,2451.8,78
6,2003,7,20,2451.8,142
6,2003,74,350,2451.8,301
6,2003,47,230,2451.8,1635
6,2003,48,120,2451.8,140
6,2003,52,20,2451.8,258
6,2003,89,12,2451.8,83
6,2004,30,1350,2545.7,1714
6,2004,39,6300,2545.7,7434
6,2004,91,620,2545.7,676
6,2004,50,15,2545.7,16
6,2004,35,154,2545.7,236
6,2004,7,70,2545.7,484
6,2004,74,1735,2545.7,1804
6,2004,47,279,2545.7,2784
6,2004,52,82,2545.7,1364
6,2005,30,1470,2335.5,1870
6,2005,39,6375,2335.5,7530
6,2005,91,525,2335.5,630
6,2005,35,6,2335.5,13
6,2005,7,20,2335.5,140
6,2005,74,75,2335.5,150
6,2006,30,1600,2259.6,2159
6,2006,39,6000,2259.6,5095
6,2006,91,640,2259.6,783
6,2006,35,63,2259.6,96
6,2006,7,100,2259.6,80
6,2006,74,400,2259.6,372
6,2006,47,292,2259.6,2266
6,2006,89,15,2259.6,106
6,2007,30,500,3020.7,750
6,2007,39,500,3020.7,615
6,2007,91,525,3020.7,63
6,2007,35,8,3020.7,2
6,2007,7,22,3020.7,15
6,2007,74,77,3020.7,15
6,2007,47,25,3020.7,15
6,2008,30,500,2244.4,750
6,2008,39,500,2244.4,615
6,2008,91,525,2244.4,63
6,2008,7,22,2244.4,132
6,2008,74,25,2244.4,15
6,2008,47,25,2244.4,15
6,2008,89,3,2244.4,5
6,2009,30,500,1749.9,750
6,2009,39,500,1749.9,615.33
6,2009,91,525,1749.9,63
6,2009,7,22,1749.9,132
6,2009,74,500,1749.9,923
6,2009,47,25,1749.9,15
6,2009,89,3,1749.9,5
6,2010,30,550,2855.7,793
6,2010,39,400,2855.7,527
6,2010,91,540,2855.7,729
6,2010,35,10,2855.7,3
6,2010,7,20,2855.7,139
6,2010,74,70,2855.7,145
6,2010,47,25,2855.7,17
6,2011,30,568,2193.7,839
6,2011,39,406,2193.7,574
6,2011,91,542,2193.7,800
6,2011,35,11,2193.7,4
6,2011,7,20,2193.7,143
6,2011,74,71,2193.7,145
6,2011,47,26,2193.7,19
6,2012,30,570,3440.3,843
6,2012,39,410,3440.3,590
6,2012,91,546,3440.3,785
6,2012,35,11,3440.3,5
6,2012,7,21,3440.3,145
6,2012,74,71,3440.3,144
6,2012,47,27,3440.3,23
6,2012,52,98,3440.3,2897
6,2013,30,134,2042.9,197
6,2013,39,53,2042.9,74
6,2013,91,220,2042.9,250
6,2013,7,5,2042.9,34
6,2013,74,56,2042.9,66
6,2013,47,14,2042.9,119
6,2014,30,134,2403.2,197
6,2014,39,53,2403.2,74
6,2014,91,330,2403.2,350
6,2014,7,25,2403.2,122
6,2014,74,100,2403.2,117
6,2014,47,20,2403.2,191
6,1997,30,7375,2274.9,6099
6,1997,39,15070,2274.9,19600
6,1997,20,95,2274.9,70
6,1997,91,945,2274.9,654
6,1997,29,187,2274.9,405
6,1997,103,40,2274.9,20
6,1997,17,130,2274.9,80
6,1997,105,6700,2274.9,6600
6,1997,52,15,2274.9,105
6,1997,50,250,2274.9,300
6,1997,74,7287,2274.9,7250
6,1998,30,7784,3616.7,7196
6,1998,39,13015,3616.7,18221
6,1998,20,96,3616.7,65
6,1998,91,762,3616.7,571
6,1998,29,240,3616.7,450
6,1998,103,35,3616.7,20
6,1998,17,60,3616.7,45
6,1998,105,6720,3616.7,7380
6,1998,50,198,3616.7,234
6,1998,35,60,3616.7,163
6,1998,7,1086,3616.7,9315
6,1998,74,7365,3616.7,8323
6,1998,47,607,3616.7,5099
6,1998,52,15,3616.7,105
6,1998,89,76,3616.7,157
6,1999,30,8925,2316.6,8925
6,1999,39,14000,2316.6,20900
6,1999,91,738,2316.6,479
6,1999,50,265,2316.6,318
6,1999,35,85,2316.6,150
6,1999,7,1020,2316.6,9880
6,1999,74,7800,2316.6,8400
6,1999,47,615,2316.6,5500
6,1999,48,1300,2316.6,1365
6,1999,52,15,2316.6,108
6,1999,89,80,2316.6,200
6,2000,30,8680,2596.8,8732
6,2000,39,13980,2596.8,13630
6,2000,91,710,2596.8,639
6,2000,50,302,2596.8,541
6,2000,35,82,2596.8,155
6,2000,7,1060,2596.8,10388
6,2000,74,7960,2596.8,9234
6,2000,47,650,2596.8,6240
6,2000,48,1300,2596.8,1547
6,2000,52,16,2596.8,110
6,2000,89,85,2596.8,221
6,2001,30,5800,2036,8120
6,2001,39,10900,2036,14170
6,2001,91,1300,2036,950
6,2001,50,170,2036,250
6,2001,35,105,2036,147
6,2001,7,716,2036,7160
6,2001,74,8560,2036,10272
6,2001,47,620,2036,5084
6,2001,48,400,2036,444
6,2001,52,16,2036,160
6,2001,89,90,2036,225
6,2002,30,9041,2389.2,10126
6,2002,39,14158,2389.2,12883
6,2002,91,728,2389.2,692
6,2002,50,340,2389.2,578
6,2002,35,125,2389.2,175
6,2002,7,695,2389.2,6950
6,2002,74,9170,2389.2,11004
6,2002,47,630,2389.2,5166
6,2002,48,1550,2389.2,1752
6,2002,52,16,2389.2,160
6,2002,89,89,2389.2,223
6,2003,30,9058,2451.8,9964
6,2003,39,14257,2451.8,19390
6,2003,91,740,2451.8,708
6,2003,50,340,2451.8,578
6,2003,35,125,2451.8,175
6,2003,7,896,2451.8,8064
6,2003,74,9150,2451.8,10980
6,2003,47,580,2451.8,4756
6,2003,48,1540,2451.8,1694
6,2003,52,15,2451.8,150
6,2003,89,94,2451.8,235
6,2004,30,4657,2545.7,5123
6,2004,39,8227,2545.7,9872
6,2004,91,80,2545.7,76
6,2004,50,355,2545.7,603
6,2004,35,20,2545.7,30
6,2004,7,2230,2545.7,15610
6,2004,74,87,2545.7,131
6,2004,47,125,2545.7,1000
6,2004,52,10,2545.7,200
6,2004,89,60,2545.7,420
6,2005,30,7440,2335.5,8481
6,2005,39,8500,2335.5,11759
6,2005,91,95,2335.5,85
6,2005,50,392,2335.5,666
6,2005,35,102,2335.5,142
6,2005,7,555,2335.5,4551
6,2005,74,8500,2335.5,8160
6,2005,47,795,2335.5,6598
6,2005,52,16,2335.5,176
6,2005,89,42,2335.5,165
6,2006,30,8023,2259.6,11221
6,2006,39,10500,2259.6,17010
6,2006,91,90,2259.6,90
6,2006,50,420,2259.6,772
6,2006,35,125,2259.6,199
6,2006,7,895,2259.6,7294
6,2006,74,4900,2259.6,4925
6,2006,47,625,2259.6,5719
6,2006,52,20,2259.6,133
6,2006,89,110,2259.6,330
6,2007,30,8325,3020.7,8855
6,2007,39,10300,3020.7,16833
6,2007,91,92,3020.7,78
6,2007,50,415,3020.7,664
6,2007,35,125,3020.7,190
6,2007,7,890,3020.7,7324
6,2007,74,9423,3020.7,8930
6,2007,47,620,3020.7,5704
6,2007,52,20,3020.7,130
6,2007,89,110,3020.7,387
6,2008,30,8585,2244.4,10044
6,2008,39,10412,2244.4,17952
6,2008,91,94,2244.4,76
6,2008,50,423,2244.4,698
6,2008,35,128,2244.4,204
6,2008,7,928,2244.4,7778
6,2008,74,10411,2244.4,10642
6,2008,47,682,2244.4,6295
6,2008,52,21,2244.4,134
6,2008,89,116,2244.4,394
6,2009,30,8596,1749.9,10315
6,2009,39,11770,1749.9,19541.33
6,2009,91,93,1749.9,69
6,2009,50,400,1749.9,640
6,2009,35,100,1749.9,214
6,2009,7,920,1749.9,7544
6,2009,74,11770,1749.9,29312
6,2009,47,705,1749.9,6627
6,2009,52,30,1749.9,190
6,2009,89,118,1749.9,389
6,2010,30,9960,2855.7,12114
6,2010,39,11654,2855.7,20263
6,2010,91,98,2855.7,82
6,2010,50,475,2855.7,784
6,2010,35,135,2855.7,234
6,2010,7,985,2855.7,8826
6,2010,74,10547,2855.7,7892
6,2010,47,732,2855.7,6881
6,2010,52,31,2855.7,202
6,2010,89,120,2855.7,600
6,2011,30,10278,2193.7,12823
6,2011,39,11839,2193.7,22082
6,2011,91,99,2193.7,90
6,2011,50,475,2193.7,867
6,2011,35,152,2193.7,276
6,2011,7,1015,2193.7,9112
6,2011,74,10764,2193.7,8905
6,2011,47,778,2193.7,7681
6,2011,52,31,2193.7,209
6,2011,89,123,2193.7,618
6,2012,30,10340,3440.3,12218
6,2012,39,12239,3440.3,23512
6,2012,91,95,3440.3,82
6,2012,50,460,3440.3,759
6,2012,35,145,3440.3,348
6,2012,7,1025,3440.3,9277
6,2012,74,10810,3440.3,9346
6,2012,47,860,3440.3,7740
6,2012,89,125,3440.3,694
6,2013,30,10325,2042.9,12348
6,2013,39,12150,2042.9,21662
6,2013,91,93,2042.9,74
6,2013,50,465,2042.9,799
6,2013,35,150,2042.9,369
6,2013,7,1035,2042.9,9387
6,2013,74,10806,2042.9,9138
6,2013,47,863,2042.9,8025
6,2013,52,27,2042.9,178
6,2013,89,120,2042.9,688
6,2014,30,10390,2403.2,12850
6,2014,39,11450,2403.2,22080
6,2014,91,110,2403.2,86
6,2014,50,558,2403.2,1136
6,2014,35,161,2403.2,331
6,2014,7,1122,2403.2,9877
6,2014,74,10921,2403.2,9245
6,2014,47,872,2403.2,8104
6,2014,52,52,2403.2,695
6,2014,89,129,2403.2,742
6,2013,30,1530,2042.9,3506
6,2013,39,2890,2042.9,2504
6,2013,91,2460,2042.9,2952
6,2013,35,49,2042.9,397
6,2013,7,17,2042.9,139
6,2013,74,164,2042.9,232
6,2013,47,32,2042.9,86
6,2014,30,1595,2403.2,3900
6,2014,39,2890,2403.2,2923
6,2014,91,2677,2403.2,3164
6,2014,35,60,2403.2,359
6,2014,7,39,2403.2,230
6,2014,74,279,2403.2,339
6,2002,30,5400,2389.2,8910
6,2002,39,9580,2389.2,13500
6,2002,91,1317,2389.2,993
6,2002,50,170,2389.2,255
6,2002,35,17,2389.2,25
6,2002,7,2211,2389.2,15477
6,2002,74,3812,2389.2,3642
6,2002,47,76,2389.2,608
6,2002,52,92,2389.2,1880
6,2002,89,57,2389.2,357
6,2003,30,5450,2451.8,9810
6,2003,39,9650,2451.8,11100
6,2003,91,1320,2451.8,850
6,2003,50,175,2451.8,260
6,2003,35,50,2451.8,60
6,2003,7,2225,2451.8,18912
6,2003,74,3815,2451.8,3700
6,2003,47,100,2451.8,800
6,2003,48,420,2451.8,460
6,2003,52,95,2451.8,1900
6,2003,89,58,2451.8,360
6,2004,30,5500,2545.7,9365
6,2004,39,9655,2545.7,14895
6,2004,91,1322,2545.7,1005
6,2004,50,180,2545.7,270
6,2004,35,390,2545.7,560
6,2004,7,430,2545.7,2430
6,2004,74,60,2545.7,78
6,2004,47,50,2545.7,335
6,2004,52,150,2545.7,1000
6,2004,89,75,2545.7,389
6,2005,30,5600,2335.5,9520
6,2005,39,9700,2335.5,15035
6,2005,91,1340,2335.5,1005
6,2005,50,195,2335.5,302
6,2005,35,33,2335.5,33
6,2005,7,2240,2335.5,15680
6,2005,74,3750,2335.5,1575
6,2005,47,140,2335.5,1120
6,2005,52,12,2335.5,240
6,2005,89,65,2335.5,445
6,2006,30,7500,2259.6,9745
6,2006,39,10736,2259.6,14149
6,2006,91,1390,2259.6,1042
6,2006,50,250,2259.6,375
6,2006,35,60,2259.6,72
6,2006,7,2750,2259.6,20625
6,2006,74,146,2259.6,120
6,2006,47,140,2259.6,1120
6,2006,52,80,2259.6,800
6,2006,89,80,2259.6,560
6,2007,30,7680,3020.7,9984
6,2007,39,10950,3020.7,13477
6,2007,91,1450,3020.7,1087
6,2007,50,260,3020.7,364
6,2007,35,70,3020.7,77
6,2007,7,2850,3020.7,21375
6,2007,74,5000,3020.7,4500
6,2007,47,288,3020.7,2304
6,2007,52,85,3020.7,850
6,2007,89,88,3020.7,616
6,2008,30,7726,2244.4,10044
6,2008,39,11059,2244.4,13610
6,2008,91,1431,2244.4,1073
6,2008,50,257,2244.4,386
6,2008,35,68,2244.4,75
6,2008,7,2833,2244.4,21248
6,2008,74,5047,2244.4,4542
6,2008,47,295,2244.4,2360
6,2008,52,85,2244.4,850
6,2008,89,87,2244.4,619
6,2009,30,7803,1749.9,10144
6,2009,39,11169,1749.9,8934.66
6,2009,91,1445,1749.9,1084
6,2009,50,260,1749.9,390
6,2009,35,69,1749.9,76
6,2009,7,2855,1749.9,21413
6,2009,74,11169,1749.9,13402
6,2009,47,301,1749.9,2408
6,2009,52,86,1749.9,860
6,2009,89,88,1749.9,616
6,2010,30,7885,2855.7,10251
6,2010,39,11180,2855.7,13760
6,2010,91,1465,2855.7,1026
6,2010,50,265,2855.7,398
6,2010,35,76,2855.7,83
6,2010,7,2880,2855.7,21600
6,2010,74,5150,2855.7,4635
6,2010,47,310,2855.7,2480
6,2010,52,101,2855.7,1010
6,2010,89,92,2855.7,644
6,2011,30,8137,2193.7,10852
6,2011,39,11357,2193.7,14995
6,2011,91,1485,2193.7,1126
6,2011,50,265,2193.7,442
6,2011,35,87,2193.7,97
6,2011,7,2966,2193.7,22305
6,2011,74,5255,2193.7,5247
6,2011,47,329,2193.7,2768
6,2011,52,100,2193.7,1030
6,2011,89,94,2193.7,663
6,2012,30,8090,3440.3,10517
6,2012,39,11460,3440.3,14822
6,2012,91,1515,3440.3,1212
6,2012,50,280,3440.3,420
6,2012,35,95,3440.3,105
6,2012,7,2960,3440.3,23680
6,2012,74,5330,3440.3,5063
6,2012,47,375,3440.3,3000
6,2012,89,98,3440.3,735
6,2013,30,8199,2042.9,10589
6,2013,39,14595,2042.9,16058
6,2013,91,1530,2042.9,1224
6,2013,50,289,2042.9,434
6,2013,35,110,2042.9,264
6,2013,7,2980,2042.9,23840
6,2013,74,5340,2042.9,5340
6,2013,47,375,2042.9,3000
6,2013,52,100,2042.9,700
6,2013,89,105,2042.9,788
6,2014,30,8264,2403.2,11091
6,2014,39,13906,2403.2,16479
6,2014,91,1747,2403.2,1536
6,2014,50,382,2403.2,771
6,2014,35,121,2403.2,226
6,2014,7,3067,2403.2,24130
6,2014,74,5455,2403.2,5447
6,2014,47,384,2403.2,3079
6,2014,52,125,2403.2,1217
6,2014,89,114,2403.2,842
6,1997,30,3794,2274.9,6876
6,1997,39,21064,2274.9,19900
6,1997,20,31,2274.9,20
6,1997,91,840,2274.9,734
6,1997,29,69,2274.9,70
6,1997,103,27,2274.9,10
6,1997,17,15,2274.9,10
6,1997,105,940,2274.9,1000
6,1997,52,15,2274.9,560
6,1997,50,33,2274.9,56
6,1997,74,1100,2274.9,1150
6,1998,30,4178,3616.7,4787
6,1998,39,21585,3616.7,15045
6,1998,20,32,3616.7,15
6,1998,91,864,3616.7,550
6,1998,29,79,3616.7,60
6,1998,103,25,3616.7,7
6,1998,17,30,3616.7,15
6,1998,105,950,3616.7,410
6,1998,50,45,3616.7,40
6,1998,35,90,3616.7,180
6,1998,7,405,3616.7,2025
6,1998,74,1116,3616.7,507
6,1998,47,150,3616.7,1170
6,1998,52,90,3616.7,540
6,1998,89,25,3616.7,50
6,1999,30,540,2316.6,635
6,1999,39,22000,2316.6,10500
6,1999,91,1600,2316.6,1291
6,1999,50,52,2316.6,78
6,1999,35,140,2316.6,210
6,1999,7,50,2316.6,255
6,1999,74,1400,2316.6,1450
6,1999,47,760,2316.6,5016
6,1999,48,120,2316.6,360
6,1999,89,30,2316.6,240
6,2000,30,4510,2596.8,5412
6,2000,39,18150,2596.8,18150
6,2000,91,1650,2596.8,1815
6,2000,50,65,2596.8,70
6,2000,35,150,2596.8,255
6,2000,7,65,2596.8,357
6,2000,74,1220,2596.8,1020
6,2000,47,775,2596.8,5270
6,2000,48,320,2596.8,398
6,2000,52,100,2596.8,1000
6,2000,89,40,2596.8,326
6,2001,30,1000,2036,1750
6,2001,39,4350,2036,3500
6,2001,91,1000,2036,1165
6,2001,50,10,2036,12
6,2001,35,210,2036,250
6,2001,7,75,2036,530
6,2001,74,280,2036,320
6,2001,47,170,2036,1450
6,2001,48,450,2036,480
6,2001,52,10,2036,100
6,2001,89,5,2036,10
6,2002,30,3380,2389.2,4307
6,2002,39,14800,2389.2,17465
6,2002,91,1335,2389.2,1504
6,2002,50,45,2389.2,55
6,2002,35,153,2389.2,214
6,2002,7,56,2389.2,386
6,2002,74,310,2389.2,368
6,2002,47,550,2389.2,3898
6,2002,48,460,2389.2,471
6,2002,52,68,2389.2,910
6,2002,89,35,2389.2,245
6,2003,30,1451,2451.8,1836
6,2003,39,8460,2451.8,10152
6,2003,91,2374,2451.8,3073
6,2003,35,140,2451.8,215
6,2003,7,65,2451.8,450
6,2003,74,1050,2451.8,840
6,2003,47,254,2451.8,2537
6,2003,48,600,2451.8,800
6,2003,52,75,2451.8,1012
6,2004,30,1596,2545.7,2011
6,2004,39,9306,2545.7,11167
6,2004,91,2611,2545.7,3368
6,2004,35,85,2545.7,112
6,2004,7,66,2545.7,309
6,2004,74,316,2545.7,374
6,2004,47,186,2545.7,1509
6,2004,52,21,2545.7,149
6,2004,89,12,2545.7,20
6,2005,30,1672,2335.5,2189
6,2005,39,9500,2335.5,11600
6,2005,91,2504,2335.5,3602
6,2005,35,152,2335.5,239
6,2005,7,76,2335.5,484
6,2005,74,1180,2335.5,973
6,2005,47,347,2335.5,3517
6,2005,52,92,2335.5,1336
6,2006,30,1697,2259.6,2222
6,2006,39,9643,2259.6,12075
6,2006,91,2542,2259.6,3656
6,2006,50,5,2259.6,10
6,2006,35,155,2259.6,244
6,2006,7,78,2259.6,494
6,2006,74,223,2259.6,192
6,2006,47,354,2259.6,3587
6,2006,52,94,2259.6,1363
6,2007,30,559,3020.7,1118
6,2007,39,7685,3020.7,9459
6,2007,91,1850,3020.7,1341
6,2007,50,2,3020.7,3
6,2007,35,200,3020.7,356
6,2007,7,100,3020.7,600
6,2007,74,1210,3020.7,1730
6,2007,47,356,3020.7,3863
6,2007,52,100,3020.7,1450
6,2008,30,570,2244.4,1123
6,2008,39,7839,2244.4,9647
6,2008,91,1887,2244.4,1359
6,2008,50,10,2244.4,10
6,2008,35,210,2244.4,374
6,2008,7,105,2244.4,630
6,2008,74,1234,2244.4,1740
6,2008,47,374,2244.4,4056
6,2008,52,105,2244.4,1523
6,2009,30,620,1749.9,1221
6,2009,39,10193,1749.9,12544.66
6,2009,91,1924,1749.9,1443
6,2009,35,118,1749.9,211
6,2009,7,109,1749.9,656
6,2009,74,10193,1749.9,18817
6,2009,47,389,1749.9,4218
6,2009,52,109,1749.9,1586
6,2010,30,625,2855.7,1231
6,2010,39,8155,2855.7,10655
6,2010,91,1529,2855.7,1441
6,2010,35,135,2855.7,228
6,2010,7,188,2855.7,1062
6,2010,74,890,2855.7,979
6,2010,47,313,2855.7,2821
6,2010,52,90,2855.7,2709
6,2011,30,645,2193.7,1303
6,2011,39,8285,2193.7,1161
6,2011,91,1503,2193.7,1582
6,2011,35,152,2193.7,269
6,2011,7,194,2193.7,1096
6,2011,74,908,2193.7,1104
6,2011,47,332,2193.7,3149
6,2011,52,90,2193.7,2750
6,2012,30,646,3440.3,1305
6,2012,39,8290,3440.3,14358
6,2012,91,1503,3440.3,1582
6,2012,35,152,3440.3,269
6,2012,7,194,3440.3,1096
6,2012,74,908,3440.3,1104
6,2012,47,333,3440.3,3159
6,2012,52,90,3440.3,2750
6,2013,30,650,2042.9,1333
6,2013,39,8373,2042.9,14792
6,2013,91,1503,2042.9,1583
6,2013,35,152,2042.9,266
6,2013,7,192,2042.9,1084
6,2013,74,910,2042.9,1138
6,2013,47,335,2042.9,3183
6,2013,52,90,2042.9,2750
6,2014,30,715,2403.2,1735
6,2014,39,7673,2403.2,15210
6,2014,91,1720,2403.2,1795
6,2014,35,163,2403.2,228
6,2014,7,279,2403.2,1372
6,2014,74,1025,2403.2,1245
6,2014,47,344,2403.2,3262
6,2014,52,115,2403.2,3267
6,2014,47,119,2403.2,794
6,1997,30,1460,2274.9,2305
6,1997,39,6938,2274.9,8400
6,1997,20,230,2274.9,83
6,1997,91,520,2274.9,635
6,1997,29,255,2274.9,200
6,1997,103,70,2274.9,23
6,1997,17,50,2274.9,32
6,1997,105,420,2274.9,275
6,1997,52,95,2274.9,975
6,1997,50,95,2274.9,103
6,1997,74,1103,2274.9,660
6,1998,30,1607,3616.7,1935
6,1998,39,7100,3616.7,6880
6,1998,20,235,3616.7,80
6,1998,91,535,3616.7,494
6,1998,29,253,3616.7,280
6,1998,103,60,3616.7,20
6,1998,17,43,3616.7,20
6,1998,105,430,3616.7,295
6,1998,50,125,3616.7,140
6,1998,35,28,3616.7,75
6,1998,7,43,3616.7,310
6,1998,74,1120,3616.7,766
6,1998,47,80,3616.7,532
6,1998,52,107,3616.7,999
6,1999,30,1800,2316.6,2600
6,1999,39,7000,2316.6,6800
6,1999,91,530,2316.6,540
6,1999,50,160,2316.6,240
6,1999,35,40,2316.6,60
6,1999,7,50,2316.6,340
6,1999,74,205,2316.6,256
6,1999,47,90,2316.6,560
6,1999,48,210,2316.6,185
6,1999,52,77,2316.6,574
6,2000,30,1950,2596.8,2356
6,2000,39,7275,2596.8,7520
6,2000,91,509,2596.8,545
6,2000,50,150,2596.8,250
6,2000,35,35,2596.8,60
6,2000,7,50,2596.8,350
6,2000,74,1300,2596.8,1350
6,2000,47,80,2596.8,570
6,2000,48,195,2596.8,195
6,2000,52,115,2596.8,1700
6,2001,30,2145,2036,2591
6,2001,39,7940,2036,8270
6,2001,91,559,2036,595
6,2001,50,165,2036,275
6,2001,35,40,2036,67
6,2001,7,55,2036,385
6,2001,74,1460,2036,1485
6,2001,47,88,2036,627
6,2001,48,210,2036,210
6,2001,52,120,2036,1870
6,2002,30,2240,2389.2,2700
6,2002,39,8050,2389.2,8500
6,2002,91,550,2389.2,650
6,2002,50,180,2389.2,270
6,2002,35,60,2389.2,88
6,2002,7,65,2389.2,395
6,2002,74,1460,2389.2,1485
6,2002,47,83,2389.2,630
